date,open,high,low,close,volume
28/2/21 5:30,45074.68,45300,44503.13,44791.27,1573.946659
28/2/21 6:00,44791.27,44898.7,43738.65,44875.53,4312.056905
28/2/21 6:30,44875.53,44977.05,44328.27,44372.43,1749.36877
28/2/21 7:00,44379.68,44783.29,44099.99,44545.56,1845.91995
28/2/21 7:30,44545.56,44750,44217.26,44400.83,1151.797353
28/2/21 8:00,44400.83,45100,44375.02,45095.79,1807.271109
28/2/21 8:30,45079.87,45273.68,44766.92,44856.61,1415.66493
28/2/21 9:00,44856.61,45530.62,44680.71,45103.2,1753.449241
28/2/21 9:30,45103.86,45335.34,44979.15,45067.61,980.408869
28/2/21 10:00,45067.51,45513.78,44712.19,45346.76,1511.024292
28/2/21 10:30,45346.76,45427.72,45130,45177.2,846.278757
28/2/21 11:00,45177.2,45493.87,44966.63,45359.22,1213.586687
28/2/21 11:30,45359.21,45479.73,45194.88,45284.86,1007.926778
28/2/21 12:00,45287.25,45500.17,44766.81,45039.61,1483.915807
28/2/21 12:30,45039.6,45048.64,44501,44756.99,1507.086112
28/2/21 13:00,44756.99,44889,44380,44452.55,1736.840423
28/2/21 13:30,44455.99,44650.12,44150,44178.8,1371.351375
28/2/21 14:00,44183.52,44505.08,43556.98,44176.88,4187.573021
28/2/21 14:30,44173.19,44652.3,44129.38,44561.92,1675.33657
28/2/21 15:00,44564.46,44628.89,43705.88,43744.47,1773.455393
28/2/21 15:30,43743.24,43832.96,43168,43391.14,3233.81519
28/2/21 16:00,43391.14,43934.56,43000,43334.35,3199.749291
28/2/21 16:30,43334.3,43772.07,43301.6,43514.78,1483.024784
28/2/21 17:00,43514.77,43942.62,43200,43544.92,1715.4989
28/2/21 17:30,43544.92,43649,43085,43119.02,1584.506487
28/2/21 18:00,43123.42,43630.36,43001,43581.61,1508.589011
28/2/21 18:30,43581.61,43779.96,43311.16,43677.39,1163.703914
28/2/21 19:00,43683.79,43800,43434.22,43503.95,948.781235
28/2/21 19:30,43503.95,44521.66,43503.9,44405.32,1876.483874
28/2/21 20:00,44402.88,44537.58,44088,44266.18,1437.126715
28/2/21 20:30,44266.16,44960,44120,44860.38,1286.848624
28/2/21 21:00,44866.37,45380.21,44845.88,45064.08,2293.804861
28/2/21 21:30,45064.07,45324.33,45064.07,45129.52,1318.073219
28/2/21 22:00,45129.52,45362.35,45024.21,45238.96,914.881025
28/2/21 22:30,45239.52,45239.53,44755.1,45180,1075.676908
28/2/21 23:00,45179.99,45919.61,45158.49,45513.12,1873.785764
28/2/21 23:30,45513.11,45608.46,44850,45135.66,1670.163436
1/3/21 0:00,45134.11,46338.22,44950.53,46149.99,2595.010321
1/3/21 0:30,46149.99,46571.3,46122.24,46217.19,2304.564512
1/3/21 1:00,46217.18,46343.13,45850,46114.03,1356.793337
1/3/21 1:30,46114.02,46492.33,46042.72,46161.83,1328.592668
1/3/21 2:00,46166.16,46796.94,46102.84,46652.85,1642.532887
1/3/21 2:30,46652.85,46774.99,46336.43,46419.56,1284.418212
1/3/21 3:00,46414.7,46540.31,46204.08,46505.97,1119.438474
1/3/21 3:30,46506.34,46533.91,46238.38,46336.37,850.910438
1/3/21 4:00,46336.38,46488.39,45959.7,46165.13,1065.584969
1/3/21 4:30,46162.23,46688.13,46000.11,46458.33,1086.794935
1/3/21 5:00,46474.53,46486.33,45980,46046.57,935.649846
1/3/21 5:30,46039.15,46204.63,46026.74,46200.47,1216.166263
1/3/21 6:00,46200.46,46272.38,46058.37,46241.94,864.039196
1/3/21 6:30,46241.94,46267.92,45641.02,45857.3,1598.716796
1/3/21 7:00,45857.3,46248,45837.28,46123.16,1183.770011
1/3/21 7:30,46123.16,46425.61,45900,46288.18,1573.701415
1/3/21 8:00,46291.87,47060.68,46272.1,46882.48,2766.830345
1/3/21 8:30,46882.48,47300,46815.38,47009.38,2127.105101
1/3/21 9:00,47009.38,47448.82,46900,47183.83,2314.314261
1/3/21 9:30,47179.12,47500,47130.83,47350.12,1576.211992
1/3/21 10:00,47347.51,47426.55,46968,47168.42,1626.818749
1/3/21 10:30,47168.42,47714.61,47168.42,47615.66,2163.680048
1/3/21 11:00,47615.66,48050,47400,47659.39,4269.859832
1/3/21 11:30,47659.74,47918.44,47500,47722.78,1484.648001
1/3/21 12:00,47722.42,47979.18,47450.32,47468.35,1638.143073
1/3/21 12:30,47472.4,48044.63,47469.08,47913.8,1546.793012
1/3/21 13:00,47913.8,48441.96,47908.3,48111.09,2909.050163
1/3/21 13:30,48111.09,48265.31,47757.78,47799.33,2330.059722
1/3/21 14:00,47799.34,48332.99,47580.1,48208.6,2140.852619
1/3/21 14:30,48208.6,48564.03,48065.53,48083.04,2423.242547
1/3/21 15:00,48083.04,48882.28,48065.54,48772.9,2547.676322
1/3/21 15:30,48772.9,49298,48756.51,49188,3209.424811
1/3/21 16:00,49187.99,49469.99,48751.4,49074.18,3381.663405
1/3/21 16:30,49071.97,49256.08,48530.36,49065.4,2456.329435
1/3/21 17:00,49069.6,49200,48697.67,49035.31,1530.640673
1/3/21 17:30,49027.49,49140.74,48527.27,48565,1977.557508
1/3/21 18:00,48565,48777.71,48233.33,48434.5,2030.241935
1/3/21 18:30,48434.5,48600,48300.5,48465.27,1090.099049
1/3/21 19:00,48465.27,48700,48244.76,48297.34,1009.151101
1/3/21 19:30,48297.25,48426.2,48019.06,48262.83,1230.971581
1/3/21 20:00,48262.66,48916.55,48211.04,48358.98,1935.683537
1/3/21 20:30,48354.68,48570,47876,48512.4,2560.529767
1/3/21 21:00,48512.99,48723.1,48338.25,48544.28,968.076714
1/3/21 21:30,48544.28,48872,48440.31,48784.09,1043.320263
1/3/21 22:00,48784.46,48969.2,48588.89,48964.96,598.299354
1/3/21 22:30,48961.41,49300,48930,49137.73,1284.142328
1/3/21 23:00,49137.73,49790,49064.62,49666.67,1909.524656
1/3/21 23:30,49662.18,49755,49413.94,49587.03,998.485464
2/3/21 0:00,49595.76,50200,49515.15,50180,2433.010495
2/3/21 0:30,50179.99,50179.99,49278.94,49354.62,1913.803529
2/3/21 1:00,49354.63,49355.59,48710,48903.79,1466.5827
2/3/21 1:30,48907.88,49699.93,48800,49368.6,1184.57989
2/3/21 2:00,49368.6,49640,49045.45,49403.41,1723.202594
2/3/21 2:30,49403.41,49777,49147.74,49272.74,1186.133117
2/3/21 3:00,49272.74,49398,48895.33,48934.84,1207.835062
2/3/21 3:30,48934.84,49099.85,48825,48974.75,926.360828
2/3/21 4:00,48974.74,49243,48544.75,48754.26,1385.913235
2/3/21 4:30,48754.26,49163.1,48731.24,49159.16,827.552181
2/3/21 5:00,49159.16,49402.07,48850,48923.06,1143.686914
2/3/21 5:30,48923.06,49014.2,48660.28,48672.07,800.917742
2/3/21 6:00,48673.88,48745.93,48333,48672.98,1800.602867
2/3/21 6:30,48672.98,48846.03,48496.1,48638.36,933.057287
2/3/21 7:00,48631.58,48727.27,48335.06,48649.64,1031.745867
2/3/21 7:30,48649.63,48833.1,48301.36,48331.61,1246.246752
2/3/21 8:00,48331.6,48962.38,48270.69,48954.27,1474.236698
2/3/21 8:30,48954.27,49222,48794.49,48858.08,1521.959937
2/3/21 9:00,48861.23,49135.9,48861.22,49006.64,1083.299616
2/3/21 9:30,49006.63,49265.54,48980.75,49144.23,1186.115869
2/3/21 10:00,49144.22,49263.95,48888.01,48993.4,944.273934
2/3/21 10:30,48991.13,49159.72,48550,48721.09,1297.999475
2/3/21 11:00,48721.09,48864.36,48550,48846.13,1024.137147
2/3/21 11:30,48848.79,49047.06,48786.68,48844.13,812.898716
2/3/21 12:00,48844.14,49117,48568.98,48568.99,1205.290774
2/3/21 12:30,48568.99,48854.52,48568.98,48811.03,736.584097
2/3/21 13:00,48807.45,49076.7,48753.99,49046.28,933.321193
2/3/21 13:30,49046.29,49054.59,48712.7,49000,1165.713496
2/3/21 14:00,49000,49699.99,48920,49558.9,1941.013219
2/3/21 14:30,49558.9,49593.13,48769.32,48899.31,2209.033262
2/3/21 15:00,48899.3,49043.99,48450,48595.39,1845.210397
2/3/21 15:30,48593.15,48749.96,48380.83,48676.08,1333.001258
2/3/21 16:00,48676.09,48718.18,48407.13,48659.77,1261.034063
2/3/21 16:30,48659.77,48663.6,47265.79,47520.01,4105.171255
2/3/21 17:00,47519.58,47919.88,47200,47878.95,2444.113836
2/3/21 17:30,47881.6,47982.45,47600.98,47852.63,1218.863518
2/3/21 18:00,47852.63,48030.48,47550,47812.73,972.66619
2/3/21 18:30,47812.87,47931.82,47526.31,47678.38,1022.207989
2/3/21 19:00,47678.38,47822.21,47144.22,47613.47,1794.567334
2/3/21 19:30,47613.48,47944.43,47390,47467.43,976.695761
2/3/21 20:00,47467.43,47643.28,47229.25,47515.8,1032.366422
2/3/21 20:30,47515.8,47641.26,47047.6,47529.57,1421.282004
2/3/21 21:00,47529.57,47870,47441.67,47707.33,936.026895
2/3/21 21:30,47707.34,47707.34,47273.01,47407.03,996.784136
2/3/21 22:00,47407.25,47948.42,47331.96,47623.22,683.353075
2/3/21 22:30,47615.27,47960,47611.95,47789.87,570.633187
2/3/21 23:00,47793.36,48326.49,47719.7,48006.52,1501.691218
2/3/21 23:30,48006.52,48489.24,47965.45,48440.65,1358.285109
3/3/21 0:00,48436.61,48712.79,48100.71,48677.11,1358.845074
3/3/21 0:30,48677.11,48745.13,48419.67,48507.96,1172.74616
3/3/21 1:00,48514.8,48882.43,48458.38,48533.97,1024.324799
3/3/21 1:30,48531.75,48866.18,48531.75,48848.63,618.977391
3/3/21 2:00,48848.63,49000.51,48554.54,48669.21,998.988617
3/3/21 2:30,48669.21,48793,48528.92,48594.07,554.538801
3/3/21 3:00,48594.06,48839.27,48589.97,48639.18,595.223247
3/3/21 3:30,48639.18,48722.3,48494.53,48704.75,589.864874
3/3/21 4:00,48704.75,49320.73,48653.09,49138.29,1639.97085
3/3/21 4:30,49138.3,49327.7,49059.37,49105.47,1150.478511
3/3/21 5:00,49105.47,49439.09,49052.61,49416.82,1053.558665
3/3/21 5:30,49416.13,49466.69,48837,49079.64,1111.028592
3/3/21 6:00,49078.59,49410.53,49078.59,49287,1187.469559
3/3/21 6:30,49287,49637.39,49287,49529.9,1771.311201
3/3/21 7:00,49529.9,49900,49474.11,49744.42,1560.697298
3/3/21 7:30,49744.42,49960,49657.6,49752.97,1231.76222
3/3/21 8:00,49752.97,50736.84,49752.97,50655.34,3247.887615
3/3/21 8:30,50655.35,50998,50548.63,50909.41,2240.861731
3/3/21 9:00,50909.4,51440.85,50720,51395.51,2785.250771
3/3/21 9:30,51395.52,51495,51026.34,51445.31,2321.568732
3/3/21 10:00,51445.31,51670.01,51187.07,51405.14,2403.798365
3/3/21 10:30,51407.71,51756.05,51268.25,51414.19,2116.239681
3/3/21 11:00,51414.19,51777,51400,51686,2205.836588
3/3/21 11:30,51686.01,51706.1,51155.33,51666.33,2185.509349
3/3/21 12:00,51665.83,51750.87,51355,51624.77,1730.740391
3/3/21 12:30,51625.72,52575.17,51599.79,52540.04,3983.67016
3/3/21 13:00,52547.23,52640,51600,51777.77,3118.338911
3/3/21 13:30,51777.77,51987.41,51188.31,51559.5,2640.264327
3/3/21 14:00,51559.63,51564.15,50726,50878.52,3267.587794
3/3/21 14:30,50884.62,51250,50651,50776.36,3801.561757
3/3/21 15:00,50776.35,51155,50581.17,50879.39,2529.577952
3/3/21 15:30,50879.4,50884.85,50481,50767.36,1996.500764
3/3/21 16:00,50767.35,51444.89,50750.02,51425.96,2991.993838
3/3/21 16:30,51421.9,51444.9,50964,51077,1992.130987
3/3/21 17:00,51077,51449.84,51076.99,51169.98,1347.677738
3/3/21 17:30,51169.98,51444,50825.18,51307.78,1349.038
3/3/21 18:00,51305.5,51600,51250,51412.01,1370.341158
3/3/21 18:30,51412.02,51511.52,51100,51233.11,948.16265
3/3/21 19:00,51233.11,51257.29,50260,50493.59,1958.245384
3/3/21 19:30,50494.99,51050.34,50357.15,50857.17,1279.483548
3/3/21 20:00,50857.17,51172.62,50684.22,50872.74,936.786764
3/3/21 20:30,50872.74,51063.33,50431.37,50521.4,1090.728888
3/3/21 21:00,50523.93,50863.82,50364.64,50860,950.125369
3/3/21 21:30,50859.99,51123,50764.86,50958.6,784.645617
3/3/21 22:00,50956.1,51356.86,50658.68,51038.77,1035.79484
3/3/21 22:30,51039.18,51054.34,50500,50577.34,770.008365
3/3/21 23:00,50577.33,51068.99,50424.2,50913.04,896.72719
3/3/21 23:30,50912.34,50912.34,50301.5,50349.37,1139.042622
4/3/21 0:00,50349.37,50565.28,49850.81,50516.28,2679.210703
4/3/21 0:30,50518.11,51147.05,50408.16,50894.48,1250.469933
4/3/21 1:00,50894.48,51617.44,50714.28,51540.01,2014.959967
4/3/21 1:30,51540.01,51622.94,51309.25,51475.19,1018.568856
4/3/21 2:00,51475.14,51773.88,51277.19,51400,1130.832969
4/3/21 2:30,51400.01,51463.4,50790.55,50791.63,1360.956643
4/3/21 3:00,50792.02,51033.47,50211.68,50310.32,1452.538136
4/3/21 3:30,50310.32,50371.5,49401.3,49574.89,3459.203184
4/3/21 4:00,49574.89,49811.66,49338.54,49645.12,2217.342534
4/3/21 4:30,49645.12,49727,49010.1,49065.33,1770.127608
4/3/21 5:00,49065.32,49383.29,49034.81,49182.86,1341.160873
4/3/21 5:30,49181.2,49698.43,49080,49661.35,1502.863151
4/3/21 6:00,49664.4,49870,49237.49,49662.26,1567.400441
4/3/21 6:30,49666.18,49669.99,49260.27,49393.07,1077.766684
4/3/21 7:00,49393.08,49816,49320,49673.1,1329.775883
4/3/21 7:30,49673.09,49739.99,49485.25,49696.49,904.263427
4/3/21 8:00,49701.37,50756.23,49688.46,50409.06,2730.650863
4/3/21 8:30,50409.06,50534.67,50000.9,50221.61,1341.796827
4/3/21 9:00,50221.67,50225,48600.05,48697.36,3098.624672
4/3/21 9:30,48697.36,49142,48524.86,49069.98,2891.622579
4/3/21 10:00,49069.99,49562.49,48747.46,48998.59,2059.848704
4/3/21 10:30,48998.6,49366.14,48956.21,49219.42,1099.352818
4/3/21 11:00,49216.96,49436.25,48898.64,48998.33,1158.232453
4/3/21 11:30,49000,49499,48991.28,49323.32,1204.585684
4/3/21 12:00,49323.31,49764.92,49166.66,49421.57,1479.435521
4/3/21 12:30,49421.56,49449.75,49113.63,49355.84,1069.099628
4/3/21 13:00,49355.85,49587.09,48721.43,49448.93,1975.689151
4/3/21 13:30,49448.93,49710,49239,49633.44,1404.178786
4/3/21 14:00,49633.44,49726,49336.59,49658.2,1179.082928
4/3/21 14:30,49658.21,50569.41,49205.13,49422.53,3756.840921
4/3/21 15:00,49422.53,49481.42,48829.07,49295.35,2276.520268
4/3/21 15:30,49289.08,49812.41,49217,49412.6,1846.643145
4/3/21 16:00,49412.6,49915.36,49300.01,49768.15,1519.775532
4/3/21 16:30,49768.13,50033.92,49599.99,49693.59,1211.435787
4/3/21 17:00,49694.6,49927.34,49122.44,49400.18,1860.49918
4/3/21 17:30,49400.18,49432.75,48319.36,48508.07,3080.27271
4/3/21 18:00,48508.01,48666.66,48088,48416.61,2800.329942
4/3/21 18:30,48418.38,48449.89,47588.52,47600.01,3160.583611
4/3/21 19:00,47600,48346.91,47596.29,48121.25,1923.207008
4/3/21 19:30,48121.25,48394.04,47869.38,48000.36,1766.182345
4/3/21 20:00,48000.37,48112.1,47500,48004.43,2063.275401
4/3/21 20:30,48006.79,48270.99,47873.8,48221,995.355206
4/3/21 21:00,48221,48434.68,47983.03,48370.03,799.824621
4/3/21 21:30,48370.03,48424.34,47800,47955.77,1171.993325
4/3/21 22:00,47955.78,48251.89,47859.16,48163.2,707.953297
4/3/21 22:30,48161.37,48350,48073,48249.99,638.565155
4/3/21 23:00,48249.99,48651.06,48049,48513.2,1258.746991
4/3/21 23:30,48513.2,48710.94,48318.37,48374.09,1042.070778
5/3/21 0:00,48374.09,48376.2,46710.93,46910.05,4114.544719
5/3/21 0:30,46912.4,47200,46512.9,46829.84,2866.206655
5/3/21 1:00,46829.84,47000,46300,46507.55,2743.709511
5/3/21 1:30,46507.36,46900,46411.19,46709.94,1689.502154
5/3/21 2:00,46709.95,46985.04,46366.33,46744.76,1816.462075
5/3/21 2:30,46744.76,47180.85,46606.9,47108.28,1534.402646
5/3/21 3:00,47107.25,47254.62,46800.88,46974.42,1239.94009
5/3/21 3:30,46974.42,47339,46917.78,47289.81,999.242577
5/3/21 4:00,47289.81,47289.81,46927.56,47136.18,1006.74739
5/3/21 4:30,47136.18,47307.69,46500,46679.08,1075.586552
5/3/21 5:00,46670.26,47179.09,46665.73,46856.86,1082.550349
5/3/21 5:30,46856.85,47253.17,46810.98,47153.13,1150.271877
5/3/21 6:00,47153.13,47393.56,47000,47018.75,1044.356059
5/3/21 6:30,47018.47,47442.01,46954.81,47396.56,1040.962167
5/3/21 7:00,47396.56,47547,47207.29,47224.83,1129.105054
5/3/21 7:30,47224.83,47463,47010.89,47380,1115.705548
5/3/21 8:00,47380,47500,46700,46718.66,1976.226304
5/3/21 8:30,46716.4,46871.32,46418.12,46634.35,1911.727258
5/3/21 9:00,46635.75,47068.01,46530,46831.88,1224.05292
5/3/21 9:30,46831.88,47157.43,46807.43,47063.51,875.070886
5/3/21 10:00,47063.5,47229.79,47010,47094.38,985.17611
5/3/21 10:30,47094.38,47190,46780.01,47080.97,1063.96606
5/3/21 11:00,47080.96,47448.47,47080.96,47363.29,1369.443721
5/3/21 11:30,47363.29,47523.59,47260.96,47478.87,994.776655
5/3/21 12:00,47478.86,47880,46974.32,47241.64,2430.912099
5/3/21 12:30,47241.64,47799,47227.78,47649.99,1338.911154
5/3/21 13:00,47650,48159.3,47650,48103.49,2129.01024
5/3/21 13:30,48103.31,48296.93,47325.94,48056.18,2804.817083
5/3/21 14:00,48061.21,48649.37,48061.21,48488.22,2538.092152
5/3/21 14:30,48488.21,48728.21,47936.51,48136.81,2606.515469
5/3/21 15:00,48136.82,48698.19,48127.24,48248.39,1669.158539
5/3/21 15:30,48248.39,48310,47837.83,47867.45,2040.542579
5/3/21 16:00,47867.45,47867.45,47001.23,47009,3439.892354
5/3/21 16:30,47009,47692.55,46885,47658.14,2125.913297
5/3/21 17:00,47656.65,47975.43,47320,47855.79,1882.15245
5/3/21 17:30,47855.73,48237.42,47776.06,48096.01,1649.997226
5/3/21 18:00,48096,48558.5,47918.38,48525.12,1832.729947
5/3/21 18:30,48526.65,48535.33,48200,48478.11,1206.635101
5/3/21 19:00,48478.12,49050,48310.4,48985.75,1823.270788
5/3/21 19:30,48986.72,49400,48663.15,49295.47,1864.513656
5/3/21 20:00,49285.76,49448.93,48832.17,49400,1868.605824
5/3/21 20:30,49400,49407.73,49000.93,49173.85,1049.129229
5/3/21 21:00,49173.85,49398,48890.97,48980.78,1059.603913
5/3/21 21:30,48980.79,49250.05,48973,49035.21,986.573327
5/3/21 22:00,49035.2,49335.07,49033.78,49045.36,657.241936
5/3/21 22:30,49045.36,49389.99,48673.71,49061.76,1116.656917
5/3/21 23:00,49061.77,49160.29,48579.59,48748.03,1071.527492
5/3/21 23:30,48746.04,48999,48677.4,48751.71,950.358263
6/3/21 0:00,48746.81,49127.97,48740.65,49127.13,1112.353818
6/3/21 0:30,49127.13,49156,48675.67,48808.05,732.839574
6/3/21 1:00,48807.83,48901.65,48520,48607.76,776.468238
6/3/21 1:30,48607.67,48795.91,48535.49,48647.38,517.376687
6/3/21 3:30,48647.37,48801.81,48350,48657.72,818.440673
6/3/21 4:00,48657.72,48687.49,48115.83,48262.35,997.554666
6/3/21 4:30,48262.35,48519.71,48185.52,48451.16,729.189394
6/3/21 5:00,48450.12,48550,48193,48428.68,508.454791
6/3/21 5:30,48428.69,48895.32,48425.46,48496.28,1145.304643
6/3/21 6:00,48496.27,48971.29,48482.17,48823.57,1172.912783
6/3/21 6:30,48823.56,48940.9,48714.79,48922,581.159172
6/3/21 7:00,48922,49117.32,48772.24,49050,982.711559
6/3/21 7:30,49050,49050.01,48796.5,48820.12,664.469583
6/3/21 8:00,48820.13,49100,48807.19,48850,1304.769325
6/3/21 8:30,48850.01,48995.73,48600,48641.64,929.153262
6/3/21 9:00,48641.65,48785,48371.24,48465.15,931.880339
6/3/21 9:30,48465.15,48563.92,48270.01,48335.1,950.99724
6/3/21 10:00,48335.22,48499.99,48227.84,48336.76,767.600064
6/3/21 10:30,48336.75,48399.71,48000,48035.36,1387.356418
6/3/21 11:00,48035.37,48279.99,48000,48157.85,705.250038
6/3/21 11:30,48157.49,48331.91,48080.67,48171.01,696.965589
6/3/21 12:00,48171.02,48212.85,47521.01,47661.37,2085.717114
6/3/21 12:30,47661.37,47853.85,47401.82,47660.74,1210.920947
6/3/21 13:00,47660.75,47753.39,47070,47195.06,1841.108929
6/3/21 13:30,47195.06,47466.37,47111.36,47320.3,1266.752406
6/3/21 14:00,47320.3,47607.09,47201.12,47428.46,1006.547396
6/3/21 14:30,47428.46,47725.51,47309.81,47560.96,813.864086
6/3/21 15:00,47562.67,47654.04,47385.34,47602.01,626.826241
6/3/21 15:30,47600.2,47712.69,47238.32,47267.88,848.329293
6/3/21 16:00,47267.88,47941.03,47104.85,47744.77,1528.37419
6/3/21 16:30,47744.77,47845.88,47530,47757.43,958.759941
6/3/21 17:00,47755.08,48199.95,47655.01,48171.08,1132.54347
6/3/21 17:30,48171.08,48450,47922.05,48250.69,1542.390167
6/3/21 18:00,48250.7,48399,48109.79,48330.63,891.011212
6/3/21 18:30,48330.63,48623,48260.84,48473.3,1112.043487
6/3/21 19:00,48473.3,48475.86,48248.27,48463.74,757.780162
6/3/21 19:30,48463.74,48690.6,48336.02,48341.01,826.642454
6/3/21 20:00,48341,48734.84,48340.04,48539.46,1337.222171
6/3/21 20:30,48539.46,48600.68,48223.36,48518.5,1053.044366
6/3/21 21:00,48518.51,48623,48264.63,48480.57,858.687885
6/3/21 21:30,48480.57,48723,48480.57,48578.71,857.372937
6/3/21 22:00,48577.22,48710.58,48463.75,48706.31,501.273746
6/3/21 22:30,48706.31,49200,48706.31,48920.88,1490.152235
6/3/21 23:00,48920.87,49033.1,48813.3,48996.61,719.02665
6/3/21 23:30,48997.92,49120.01,48805,48882.2,719.634901
7/3/21 0:00,48882.2,49312,48882.2,49199.99,1308.076874
7/3/21 0:30,49199.99,49250,49000.65,49203.25,792.182582
7/3/21 1:00,49203.25,49385,49052.63,49179.89,939.322554
7/3/21 1:30,49179.9,49490,48982.17,49121.95,1226.539393
7/3/21 2:00,49121.95,49698.6,49052.91,49530.63,1481.56374
7/3/21 2:30,49530.63,49851,49491.41,49550.58,1098.418278
7/3/21 3:00,49550.57,49900.99,49550.57,49700,913.905696
7/3/21 3:30,49700,49771.41,49433.88,49551.44,1038.255548
7/3/21 4:00,49551.43,49687.98,49296.8,49355.47,789.75839
7/3/21 4:30,49355.47,49543.57,49355.46,49436.18,733.466349
7/3/21 5:00,49436.18,49459.25,49111.11,49300,923.273419
7/3/21 5:30,49300,49394.07,49125.26,49342,656.046767
7/3/21 6:00,49342,49417.68,49146.68,49313.26,693.711676
7/3/21 6:30,49309.99,49650,49277.6,49458.56,793.500097
7/3/21 7:00,49459.61,49598.91,49327.57,49591.67,512.495934
7/3/21 7:30,49591.67,50179.17,49520.26,50052.68,1474.510803
7/3/21 8:00,50041.84,50839.54,50041.84,50562.62,3096.307967
7/3/21 8:30,50562.62,50660.38,50370,50383.09,1213.20246
7/3/21 9:00,50384.11,50872.82,50384.11,50774.31,2031.347588
7/3/21 9:30,50774.31,51148.22,50688,50943.02,2185.635789
7/3/21 10:00,50942.82,50985.84,50658.51,50709.15,1369.860415
7/3/21 10:30,50713.27,50808.99,50448.3,50612.92,1455.950125
7/3/21 11:00,50612.92,50819.38,50472.81,50640,972.466503
7/3/21 11:30,50640,50899.22,50534,50705.52,1085.807212
7/3/21 12:00,50705.52,50821.09,50391.19,50485.75,1027.754021
7/3/21 12:30,50485.74,50827.68,50476.1,50746.2,896.918012
7/3/21 13:00,50746.2,50779.06,50504.22,50680.3,692.298847
7/3/21 13:30,50680.3,50850,50588.36,50764.44,783.869862
7/3/21 14:00,50764.44,51250,50130.65,50388.33,2469.712504
7/3/21 14:30,50388.33,50649.68,50232.17,50646.34,994.626002
7/3/21 15:00,50644.47,50827.93,50426.28,50617.57,894.095412
7/3/21 15:30,50617.58,50709.96,50375,50585.23,817.661528
7/3/21 16:00,50585.23,51010.3,50585.23,50766.73,1539.048101
7/3/21 16:30,50766.73,51352.1,50766.73,51052.9,2041.019889
7/3/21 17:00,51052.89,51201,50927.01,50995.62,1264.710198
7/3/21 17:30,50995.62,51084.52,50757.59,51075.93,915.742422
7/3/21 18:00,51075.92,51085.71,50550,50651.36,1017.645696
7/3/21 18:30,50651.36,50739.97,50368.2,50412.31,887.626977
7/3/21 19:00,50412.31,50580.21,50250,50459.67,965.137888
7/3/21 19:30,50459.67,50556,50285,50381.68,679.48982
7/3/21 20:00,50381.69,50381.69,49758.01,49802.16,1898.192354
7/3/21 20:30,49803.56,50117,49802.74,50036.64,742.171537
7/3/21 21:00,50036.63,50073.17,49833.08,49973.94,812.306515
7/3/21 21:30,49971.14,50265.81,49952,50086.12,644.683737
7/3/21 22:00,50086.11,50375,49986.39,50259.86,569.713609
7/3/21 22:30,50259.86,50784.12,50251.68,50498.55,947.531831
7/3/21 23:00,50498.56,51046,50480.89,51045.98,1109.039622
7/3/21 23:30,51045.98,51450.03,50798.5,50971.75,1838.425489
8/3/21 0:00,50959.11,51647.61,50843.59,51477.67,1839.534478
8/3/21 0:30,51477.66,51685,51260.9,51491.1,1418.320174
8/3/21 1:00,51491.1,51847.38,51391.02,51546.01,1384.053337
8/3/21 1:30,51546,51699.99,51250.05,51557.7,1200.353117
8/3/21 2:00,51557.7,51594.22,50775.18,50896.27,1635.647898
8/3/21 2:30,50900,50909.4,50481.84,50730.82,1267.417726
8/3/21 3:00,50730.82,50808.32,50259.01,50315.66,1586.82001
8/3/21 3:30,50304.75,50666.66,50234.98,50598.49,1014.866246
8/3/21 4:00,50598.49,50598.5,50100,50436.06,1055.036531
8/3/21 4:30,50436.05,50537.19,50269.13,50417.44,1196.767142
8/3/21 5:00,50417.45,50600,50355.16,50535.48,877.214465
8/3/21 5:30,50535.48,50816.16,50462.12,50765.77,1167.069694
8/3/21 6:00,50765.77,50944,50400,50573.2,1317.815806
8/3/21 6:30,50573.19,50585.05,50150.42,50274.76,1540.344616
8/3/21 7:00,50274.76,50427.53,49521.2,49786.3,2302.631932
8/3/21 7:30,49786.29,49968.27,49623.94,49755.24,1720.58239
8/3/21 8:00,49755.24,49810.5,49274.67,49673.65,2329.924132
8/3/21 8:30,49673.64,49888.59,49591.95,49880.35,1362.558351
8/3/21 9:00,49880.49,50099.97,49447.36,49632.85,1619.81592
8/3/21 9:30,49632.85,49892.65,49400,49880,1182.634421
8/3/21 10:00,49883.13,50126.49,49682.3,49985.9,1462.706504
8/3/21 10:30,49985.9,50271.67,49985.02,50061,1328.316865
8/3/21 11:00,50061.01,50189.99,49878,49990.2,838.051153
8/3/21 11:30,49990.19,50560,49970.01,50496.82,1380.632381
8/3/21 12:00,50490.39,50550,50200.02,50264.75,1221.15971
8/3/21 12:30,50264.74,50428.39,50100.01,50275,1242.43157
8/3/21 13:00,50274.58,50895.64,50265.16,50719.84,1977.793736
8/3/21 13:30,50719.84,51065.63,50637.71,50978.43,1680.145031
8/3/21 14:00,50978.42,50990.36,50674.18,50915.69,1005.217144
8/3/21 14:30,50915.69,51233,50122.45,50740.9,2495.30211
8/3/21 15:00,50744.26,51035.17,50541.67,50971.35,1460.296224
8/3/21 15:30,50971.35,51220,50925,51054.99,1766.491967
8/3/21 16:00,51055,51175,50722.23,50956.51,1194.934095
8/3/21 16:30,50956.52,50995.77,50550.01,50664.91,1153.922476
